:nemesis	:info	:start-partition	:minority-third
1	:invoke	:read	nil
1	:ok	:read	[]
:nemesis	:info	:start-partition	[:isolated {"n1" #{"n2" "n4" "n0" "n3"}, "n2" #{"n1"}, "n4" #{"n1"}, "n0" #{"n1"}, "n3" #{"n1"}}]
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:broadcast	0
3	:ok	:broadcast	0
4	:invoke	:broadcast	1
4	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 1]
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
1	:invoke	:broadcast	3
1	:ok	:broadcast	3
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 2 0 1]
3	:invoke	:read	nil
4	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 1 2]
4	:ok	:read	[0 0 0 1 2 0]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 1 2]
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
1	:invoke	:broadcast	5
1	:ok	:broadcast	5
2	:invoke	:broadcast	6
3	:invoke	:read	nil
2	:ok	:broadcast	6
3	:ok	:read	[0 0 0 0 0 1 2 4]
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 1 2 4 6 0]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 1 2 4 6]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 1 2 4 6 0]
1	:invoke	:broadcast	7
1	:ok	:broadcast	7
2	:invoke	:broadcast	8
2	:ok	:broadcast	8
3	:invoke	:broadcast	9
3	:ok	:broadcast	9
4	:invoke	:broadcast	10
4	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 8 9 10 0 1 2 4 6]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 3 5 7]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 4 8 0 2 6 9 10 11 1]
3	:invoke	:broadcast	12
3	:ok	:broadcast	12
4	:invoke	:broadcast	13
4	:ok	:broadcast	13
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 6 10 11 14 1 2 4 8 9 12 13]
1	:invoke	:broadcast	15
1	:ok	:broadcast	15
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 11 12 13 1 2 6 9 10 14]
3	:invoke	:broadcast	16
3	:ok	:broadcast	16
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 16 1 4 8 10 11 14 0 2 6 9 12 13]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 9 12 13 16 1 2 10 11 14 0 6]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 14 0 6 10 11 9 12 13 16 1 2 4 8]
1	:invoke	:broadcast	17
1	:ok	:broadcast	17
2	:invoke	:broadcast	18
2	:ok	:broadcast	18
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 10 11 14 0 8 12 16 4 6 18 2 13]
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 13 2 6 9 8 16 0 11 14 18 1 4 10]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 2 4 18 0 6 10 11 1 8 9 12 13 16]
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
1	:invoke	:broadcast	20
1	:ok	:broadcast	20
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 11 14 16 0 8 19 1 2 6 10 12 13 4 18]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 4 6 12 2 13 18 1 19 10 11 14 0 8 9]
4	:invoke	:broadcast	21
4	:ok	:broadcast	21
0	:invoke	:broadcast	22
0	:ok	:broadcast	22
0	:invoke	:broadcast	23
0	:ok	:broadcast	23
1	:invoke	:broadcast	24
1	:ok	:broadcast	24
2	:invoke	:broadcast	25
2	:ok	:broadcast	25
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 16 4 6 18 21 25 2 13 22 1 19 9 10 11 14 23 0 8]
4	:invoke	:broadcast	26
4	:ok	:broadcast	26
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 11 21 25 26 0 6 9 12 13 16 1 8 14 23 18 19 22 2 4]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 23 2 4 18 19 22 26 0 6 10 11 21 25 1 8 9 12 13 16]
1	:invoke	:broadcast	27
1	:ok	:broadcast	27
2	:invoke	:broadcast	28
2	:ok	:broadcast	28
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 22 23 26 0 8 9 10 11 14 4 6 12 16 28 2 13 18 21 25]
4	:invoke	:broadcast	29
4	:ok	:broadcast	29
0	:invoke	:broadcast	30
0	:ok	:broadcast	30
0	:invoke	:broadcast	31
0	:ok	:broadcast	31
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 0 7 15 17 20 24 27 3 5]
2	:invoke	:broadcast	32
2	:ok	:broadcast	32
3	:invoke	:broadcast	33
3	:ok	:broadcast	33
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 10 11 14 18 28 30 2 6 9 12 13 23 26 8 16 21 25 31 0 19 22 29 32 33]
0	:invoke	:broadcast	34
0	:ok	:broadcast	34
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 31 2 18 0 10 11 26 9 12 23 32 29 30 33 4 19 22 28 6 21 25 34 13 16 1 8]
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 0 3 5 7 15 17 20 24 27]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 8 19 22 28 23 30 2 12 31 32 25 11 14 16 0 21 1 6 10 13 4 18 26 34 9 33]
3	:invoke	:broadcast	35
3	:ok	:broadcast	35
4	:invoke	:broadcast	36
4	:ok	:broadcast	36
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 6 21 25 16 36 1 8 13 14 31 2 18 26 35 0 10 11 9 12 23 32 28 29 30 33 4 19 22]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 31 2 18 11 26 35 0 10 9 12 23 32 22 28 29 30 33 4 19 25 34 6 21 13 16 36 1 8]
1	:invoke	:broadcast	37
1	:ok	:broadcast	37
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 36 11 14 0 21 10 13 1 6 26 34 4 18 9 33 22 28 29 35 8 19 23 30 31 32 2 12 25]
3	:invoke	:broadcast	38
3	:ok	:broadcast	38
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 6 9 12 23 25 36 0 29 35 10 11 14 18 13 26 30 34 8 16 21 31 19 22 32 33 38 1 4 28]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 21 25 34 38 1 8 13 16 36 14 31 2 18 0 10 11 26 35 9 12 23 32 4 19 22 28 29 30 33]
0	:invoke	:broadcast	39
0	:ok	:broadcast	39
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 0 0 3 5 7 17 27 37 15 20 24]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 1 6 10 13 4 18 26 34 9 33 39 29 35 8 19 22 28 31 32 38 2 12 23 30 25 11 14 16 36]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 39 12 16 30 32 34 38 13 21 29 33 36 19 22 35 0 8 9 11 26 31 4 6 28 2 18 25 1 10 14 23]
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 23 2 6 9 25 36 0 29 35 18 10 11 14 34 13 26 30 31 8 16 21 33 38 19 22 32 39 1 4 28]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 12 23 32 39 4 19 22 28 29 30 33 6 21 25 34 38 1 8 13 16 36 14 31 2 18 0 10 11 26 35]
0	:invoke	:broadcast	40
0	:ok	:broadcast	40
1	:invoke	:broadcast	41
1	:ok	:broadcast	41
2	:invoke	:read	nil
