0	:invoke	:broadcast	0
:nemesis	:info	:start-partition	:majority
0	:ok	:broadcast	0
:nemesis	:info	:start-partition	[:isolated {"n2" #{"n1" "n4" "n0"}, "n3" #{"n1" "n4" "n0"}, "n1" #{"n2" "n3"}, "n4" #{"n2" "n3"}, "n0" #{"n2" "n3"}}]
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:broadcast	2
3	:ok	:broadcast	2
4	:invoke	:broadcast	3
4	:ok	:broadcast	3
0	:invoke	:broadcast	4
0	:ok	:broadcast	4
0	:invoke	:read	nil
0	:ok	:read	[0 3 4]
1	:invoke	:broadcast	5
1	:ok	:broadcast	5
2	:invoke	:broadcast	6
2	:ok	:broadcast	6
3	:invoke	:read	nil
3	:ok	:read	[1 2 6]
4	:invoke	:read	nil
4	:ok	:read	[0 3 4 5]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
0	:invoke	:read	nil
0	:ok	:read	[5 7 0 3 4]
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:read	nil
2	:ok	:read	[1 2 6]
3	:invoke	:read	nil
3	:ok	:read	[1 2 6]
4	:invoke	:read	nil
4	:ok	:read	[7 8 0 3 4 5]
0	:invoke	:read	nil
0	:ok	:read	[7 8 0 3 4 5]
0	:invoke	:read	nil
0	:ok	:read	[4 5 7 8 0 3]
1	:invoke	:read	nil
1	:ok	:read	[4 5 7 8 0 3]
2	:invoke	:broadcast	9
2	:ok	:broadcast	9
3	:invoke	:read	nil
3	:ok	:read	[1 2 6 9]
4	:invoke	:read	nil
4	:ok	:read	[0 3 4 5 7 8]
0	:invoke	:broadcast	10
0	:ok	:broadcast	10
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
1	:invoke	:read	nil
1	:ok	:read	[11 0 3 4 5 7 8 10]
2	:invoke	:read	nil
2	:ok	:read	[1 2 6 9]
3	:invoke	:read	nil
3	:ok	:read	[1 2 6 9]
4	:invoke	:read	nil
4	:ok	:read	[0 3 4 5 7 8 10 11]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:broadcast	13
0	:ok	:broadcast	13
1	:invoke	:broadcast	14
1	:ok	:broadcast	14
2	:invoke	:read	nil
2	:ok	:read	[6 9 1 2]
3	:invoke	:broadcast	15
3	:ok	:broadcast	15
4	:invoke	:read	nil
4	:ok	:read	[4 7 10 12 14 0 3 5 8 11 13]
0	:invoke	:read	nil
0	:ok	:read	[11 12 13 3 4 7 8 10 14 0 5]
0	:invoke	:read	nil
0	:ok	:read	[5 7 8 10 14 0 4 11 12 13 3]
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
2	:invoke	:read	nil
2	:ok	:read	[6 9 15 1 2]
3	:invoke	:broadcast	17
