:nemesis	:info	:start-partition	:majorities-ring
1	:invoke	:broadcast	0
1	:ok	:broadcast	0
:nemesis	:info	:start-partition	[:isolated {"n0" #{"n2" "n3"}, "n4" #{"n1" "n3"}, "n2" #{"n1" "n0"}, "n3" #{"n4" "n0"}, "n1" #{"n2" "n4"}}]
2	:invoke	:read	nil
2	:ok	:read	[0]
3	:invoke	:broadcast	1
3	:ok	:broadcast	1
4	:invoke	:read	nil
4	:ok	:read	[0 1]
0	:invoke	:broadcast	2
0	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 1 2]
1	:invoke	:broadcast	3
1	:ok	:broadcast	3
2	:invoke	:read	nil
2	:ok	:read	[0 1 2 3]
3	:invoke	:broadcast	4
3	:ok	:broadcast	4
4	:invoke	:broadcast	5
4	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:broadcast	9
2	:ok	:broadcast	9
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
4	:invoke	:broadcast	11
4	:ok	:broadcast	11
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
0	:invoke	:read	nil
0	:ok	:read	[2 8 11 12 6 7 9 0 1 3 4 5 10]
1	:invoke	:read	nil
1	:ok	:read	[1 3 5 6 8 9 11 0 2 4 7 10 12]
2	:invoke	:read	nil
2	:ok	:read	[7 8 10 0 2 3 4 5 11 1 6 9 12]
3	:invoke	:read	nil
3	:ok	:read	[2 3 5 6 9 11 0 4 7 8 10 12 1]
4	:invoke	:broadcast	13
4	:ok	:broadcast	13
0	:invoke	:read	nil
0	:ok	:read	[1 6 10 2 11 13 0 3 4 5 7 9 8 12]
0	:invoke	:broadcast	14
0	:ok	:broadcast	14
1	:invoke	:broadcast	15
1	:ok	:broadcast	15
2	:invoke	:read	nil
2	:ok	:read	[7 13 6 9 8 10 11 0 2 3 4 5 14 15 1 12]
3	:invoke	:read	nil
3	:ok	:read	[1 7 0 2 6 9 14 15 4 8 10 12 3 5 11 13]
4	:invoke	:broadcast	16
4	:ok	:broadcast	16
0	:invoke	:broadcast	17
0	:ok	:broadcast	17
0	:invoke	:read	nil
0	:ok	:read	[14 15 17 8 12 10 1 6 13 16 2 11 4 5 7 9 0 3]
1	:invoke	:read	nil
1	:ok	:read	[15 1 5 8 9 11 2 4 7 12 17 3 6 13 14 16 0 10]
2	:invoke	:read	nil
2	:ok	:read	[5 8 10 11 0 2 3 4 14 15 1 12 17 7 13 6 9 16]
3	:invoke	:read	nil
3	:ok	:read	[1 7 16 17 0 2 6 9 14 15 4 8 10 12 3 5 11 13]
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:read	nil
0	:ok	:read	[2 11 13 16 0 3 4 5 7 9 8 12 14 15 17 1 6 10 18]
0	:invoke	:read	nil
0	:ok	:read	[2 11 13 16 0 3 4 5 7 9 8 12 14 15 17 1 6 10 18]
1	:invoke	:broadcast	19
1	:ok	:broadcast	19
2	:invoke	:read	nil
