0	:invoke	:read	nil
:nemesis	:info	:start-partition	:one
:nemesis	:info	:start-partition	[:isolated {"n3" #{"n2" "n1" "n4" "n0"}, "n2" #{"n3"}, "n1" #{"n3"}, "n4" #{"n3"}, "n0" #{"n3"}}]
0	:ok	:read	[]
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:broadcast	0
3	:ok	:broadcast	0
4	:invoke	:broadcast	1
4	:ok	:broadcast	1
0	:invoke	:read	nil
0	:ok	:read	[0 1]
0	:invoke	:read	nil
0	:ok	:read	[0 1]
1	:invoke	:read	nil
1	:ok	:read	[0 1]
2	:invoke	:read	nil
2	:ok	:read	[0 1]
3	:invoke	:read	nil
3	:ok	:read	[0 0]
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
0	:invoke	:read	nil
0	:ok	:read	[0 0 1 2]
1	:invoke	:read	nil
1	:ok	:read	[0 0 1 2]
2	:invoke	:broadcast	3
2	:ok	:broadcast	3
3	:invoke	:broadcast	4
3	:ok	:broadcast	4
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 1 2 3]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
0	:invoke	:broadcast	6
0	:ok	:broadcast	6
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 1 2 3 5 6]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 1 2 3 5 6]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 4]
4	:invoke	:broadcast	7
4	:ok	:broadcast	7
0	:invoke	:broadcast	8
0	:ok	:broadcast	8
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 6 7 8 1 2 3 5]
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 6 7 8 1 2 3 5]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 1 2 3 5 6 7 8]
3	:invoke	:broadcast	9
3	:ok	:broadcast	9
4	:invoke	:broadcast	10
4	:ok	:broadcast	10
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 7 8 10 1 2 3 5 6]
0	:invoke	:broadcast	11
0	:ok	:broadcast	11
1	:invoke	:broadcast	12
1	:ok	:broadcast	12
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 1 3 11 12 2 5 6 7 8 10]
3	:invoke	:broadcast	13
3	:ok	:broadcast	13
4	:invoke	:broadcast	14
4	:ok	:broadcast	14
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 2 5 10 11 12 1 3 6 7 8 14 15]
1	:invoke	:broadcast	16
1	:ok	:broadcast	16
2	:invoke	:broadcast	17
2	:ok	:broadcast	17
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 9 13 0 4]
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 17 10 14 15 16 1 2 7 5 6 8 11 12]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 6 7 8 14 12 15 16 2 5 10 11 17]
0	:invoke	:broadcast	18
0	:ok	:broadcast	18
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 5 6 12 8 11 15 16 2 7 10 18 1 3 14]
