0	:invoke	:read	nil
:nemesis	:info	:start-partition	:minority-third
0	:ok	:read	[]
:nemesis	:info	:start-partition	[:isolated {"n4" #{"n2" "n1" "n0" "n3"}, "n2" #{"n4"}, "n1" #{"n4"}, "n0" #{"n4"}, "n3" #{"n4"}}]
2	:invoke	:read	nil
2	:ok	:read	[]
3	:invoke	:read	nil
3	:ok	:read	[]
4	:invoke	:read	nil
4	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
0	:invoke	:read	nil
0	:ok	:read	[]
1	:invoke	:broadcast	0
1	:ok	:broadcast	0
2	:invoke	:broadcast	1
2	:ok	:broadcast	1
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 1]
4	:invoke	:broadcast	2
4	:ok	:broadcast	2
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 1]
0	:invoke	:broadcast	3
0	:ok	:broadcast	3
1	:invoke	:broadcast	4
1	:ok	:broadcast	4
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 1 3 4]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 1 3 4]
4	:invoke	:read	nil
4	:ok	:read	[0 2]
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 1 3 4]
0	:invoke	:broadcast	5
0	:ok	:broadcast	5
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 5 0 1 3 4]
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 5 0 1 3 4]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 4 5 0 1 3]
4	:invoke	:broadcast	6
4	:ok	:broadcast	6
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 1 3 4 5]
0	:invoke	:broadcast	7
0	:ok	:broadcast	7
1	:invoke	:broadcast	8
1	:ok	:broadcast	8
2	:invoke	:broadcast	9
2	:ok	:broadcast	9
3	:invoke	:broadcast	10
3	:ok	:broadcast	10
4	:invoke	:broadcast	11
4	:ok	:broadcast	11
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 5 7 0 3 8 9 10 1 4]
0	:invoke	:broadcast	12
0	:ok	:broadcast	12
1	:invoke	:broadcast	13
1	:ok	:broadcast	13
2	:invoke	:read	nil
2	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 4 5 8 13 1 3 7 9 10 12]
3	:invoke	:read	nil
3	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 10 12 0 1 8 7 9 13 3 4 5]
4	:invoke	:broadcast	14
4	:ok	:broadcast	14
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 10 12 1 4 8 9 13 0 3 5 7]
0	:invoke	:broadcast	15
0	:ok	:broadcast	15
1	:invoke	:read	nil
1	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 15 4 10 12 5 7 8 9 13 0 1 3]
2	:invoke	:broadcast	16
2	:ok	:broadcast	16
3	:invoke	:broadcast	17
3	:ok	:broadcast	17
4	:invoke	:broadcast	18
4	:ok	:broadcast	18
0	:invoke	:broadcast	19
0	:ok	:broadcast	19
0	:invoke	:read	nil
0	:ok	:read	[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 7 15 3 4 12 1 13 16 0 9 10 17 19 8]
1	:invoke	:broadcast	20
1	:ok	:broadcast	20
2	:invoke	:broadcast	21
2	:ok	:broadcast	21
3	:invoke	:broadcast	22
3	:ok	:broadcast	22
4	:invoke	:read	nil
4	:ok	:read	[0 0 0 0 0 2 6 11 14 18]
0	:invoke	:read	nil
